Date,Item Name,Item Code,Category,Brand,Item Price,Quantity,Sales
2019-03-17,Shampoo,SHA009,Haircare,ERHA,64500,44,2838000
2019-03-15,Shampoo,SHA009,Haircare,ERHA,94700,43,4072100
2019-11-19,Roll-On Perfume,ROP016,Fragrance,Salsa,11600,40,464000
2019-10-18,Eyeshadow Palette,ESP007,Makeup,Pink Flash,67800,34,2305200
2019-08-25,Hair Mask,HMK011,Haircare,Wardah,24400,40,976000
2019-12-12,Shampoo,SHA009,Haircare,ERHA,97200,11,1069200
2019-02-01,Shampoo,SHA009,Haircare,ERHA,66700,36,2401200
2019-01-10,Serum,SER004,Skincare,Loreal,85000,22,1870000
2019-08-23,Hair Mask,HMK011,Haircare,Wardah,75600,33,2494800
2019-04-28,Eyeshadow Palette,ESP007,Makeup,Pink Flash,84700,15,1270500
2019-09-14,Lipstick,LIP006,Makeup,BNB,14100,7,98700
2019-07-25,Cologne,COL014,Fragrance,Inez,18200,44,800800
2019-08-23,Lipstick,LIP006,Makeup,BNB,62400,34,2121600
2019-05-17,Cologne,COL014,Fragrance,Inez,32200,28,901600
2019-06-29,Conditioner,CON010,Haircare,Krayolan,47000,3,141000
2019-02-13,Body Mist,BMS015,Fragrance,Ivan Gunawan,85400,29,2476600
2019-06-28,Mascara,MAS008,Makeup,Some By Me,28700,43,1234100
2019-01-23,Sunscreen,SUN002,Skincare,Revlon,79800,36,2872800
2019-03-27,Cleanser,CLE003,Skincare,Maybelline,79900,50,3995000
2019-05-22,Sunscreen,SUN002,Skincare,Revlon,52400,28,1467200
2019-12-06,Hair Oil,HOI012,Haircare,Make Over,99300,14,1390200
2019-11-04,Foundation,FND005,Makeup,YOU,25200,7,176400
2019-08-22,Shampoo,SHA009,Haircare,ERHA,19600,26,509600
2019-07-31,Moisturizer,MOI001,Skincare,Ultima,6400,49,313600
2019-12-24,Lipstick,LIP006,Makeup,BNB,39100,5,195500
2019-10-06,Body Mist,BMS015,Fragrance,Ivan Gunawan,26100,23,600300
2019-04-29,Perfume,PER013,Fragrance,OMG,55600,18,1000800
2019-01-31,Moisturizer,MOI001,Skincare,Ultima,40600,50,2030000
2019-08-18,Conditioner,CON010,Haircare,Krayolan,51500,41,2111500
2019-01-26,Body Mist,BMS015,Fragrance,Ivan Gunawan,99000,11,1089000
2019-07-20,Hair Oil,HOI012,Haircare,Make Over,80700,44,3550800
2019-07-17,Eyeshadow Palette,ESP007,Makeup,Pink Flash,43900,10,439000
2019-06-07,Mascara,MAS008,Makeup,Some By Me,70000,41,2870000
2019-05-28,Body Mist,BMS015,Fragrance,Ivan Gunawan,74000,32,2368000
2019-10-15,Conditioner,CON010,Haircare,Krayolan,100000,24,2400000
2019-11-29,Body Mist,BMS015,Fragrance,Ivan Gunawan,72500,44,3190000
2019-03-06,Perfume,PER013,Fragrance,OMG,35800,36,1288800
2019-11-08,Hair Oil,HOI012,Haircare,Make Over,24600,21,516600
2019-02-10,Body Mist,BMS015,Fragrance,Ivan Gunawan,33700,33,1112100
2019-09-10,Moisturizer,MOI001,Skincare,Ultima,53400,29,1548600
2019-09-13,Cleanser,CLE003,Skincare,Maybelline,58500,17,994500
2019-01-06,Sunscreen,SUN002,Skincare,Revlon,52000,14,728000
2019-12-12,Perfume,PER013,Fragrance,OMG,31900,28,893200
2019-04-09,Body Mist,BMS015,Fragrance,Ivan Gunawan,76200,43,3276600
2019-02-12,Conditioner,CON010,Haircare,Krayolan,64700,21,1358700
2019-03-19,Hair Mask,HMK011,Haircare,Wardah,25600,17,435200
2019-05-09,Sunscreen,SUN002,Skincare,Revlon,50100,12,601200
2019-07-11,Perfume,PER013,Fragrance,OMG,42300,11,465300
2019-02-07,Roll-On Perfume,ROP016,Fragrance,Salsa,63900,24,1533600
2019-01-09,Hair Mask,HMK011,Haircare,Wardah,22500,28,630000
2019-01-25,Shampoo,SHA009,Haircare,ERHA,25000,46,1150000
2019-10-19,Roll-On Perfume,ROP016,Fragrance,Salsa,60800,21,1276800
2019-04-07,Perfume,PER013,Fragrance,OMG,86800,2,173600
2019-03-01,Sunscreen,SUN002,Skincare,Revlon,52600,40,2104000
2019-04-03,Roll-On Perfume,ROP016,Fragrance,Salsa,76700,30,2301000
2019-10-25,Hair Mask,HMK011,Haircare,Wardah,98400,4,393600
2019-05-29,Moisturizer,MOI001,Skincare,Ultima,31100,43,1337300
2019-11-29,Body Mist,BMS015,Fragrance,Ivan Gunawan,44800,16,716800
2019-10-25,Hair Mask,HMK011,Haircare,Wardah,48000,23,1104000
2019-06-15,Serum,SER004,Skincare,Loreal,47400,10,474000
2019-06-25,Hair Oil,HOI012,Haircare,Make Over,27600,35,966000
2019-07-30,Moisturizer,MOI001,Skincare,Ultima,36400,22,800800
2019-11-30,Serum,SER004,Skincare,Loreal,96600,38,3670800
2019-05-30,Sunscreen,SUN002,Skincare,Revlon,77700,34,2641800
2019-01-05,Foundation,FND005,Makeup,YOU,69000,49,3381000
2019-01-11,Foundation,FND005,Makeup,YOU,35900,41,1471900
2019-08-27,Sunscreen,SUN002,Skincare,Revlon,12600,17,214200
2019-04-26,Shampoo,SHA009,Haircare,ERHA,1600,15,24000
2019-07-20,Cleanser,CLE003,Skincare,Maybelline,10300,16,164800
2019-07-22,Eyeshadow Palette,ESP007,Makeup,Pink Flash,46400,29,1345600
2019-10-23,Perfume,PER013,Fragrance,OMG,43600,17,741200
2019-10-06,Body Mist,BMS015,Fragrance,Ivan Gunawan,83100,20,1662000
2019-12-30,Roll-On Perfume,ROP016,Fragrance,Salsa,35900,18,646200
2019-06-08,Cleanser,CLE003,Skincare,Maybelline,15500,9,139500
2019-09-29,Body Mist,BMS015,Fragrance,Ivan Gunawan,74100,33,2445300
2019-11-14,Cologne,COL014,Fragrance,Inez,9400,17,159800
2019-04-04,Hair Oil,HOI012,Haircare,Make Over,88500,21,1858500
2019-03-03,Moisturizer,MOI001,Skincare,Ultima,3300,47,155100
2019-01-16,Hair Oil,HOI012,Haircare,Make Over,90300,2,180600
2019-11-04,Shampoo,SHA009,Haircare,ERHA,52100,30,1563000
2019-03-12,Moisturizer,MOI001,Skincare,Ultima,19200,13,249600
2019-11-03,Moisturizer,MOI001,Skincare,Ultima,1700,45,76500
2019-02-24,Conditioner,CON010,Haircare,Krayolan,81100,16,1297600
2019-09-08,Cologne,COL014,Fragrance,Inez,59400,36,2138400
2019-02-12,Shampoo,SHA009,Haircare,ERHA,34100,29,988900
2019-02-15,Hair Mask,HMK011,Haircare,Wardah,10700,33,353100
2019-06-23,Serum,SER004,Skincare,Loreal,17900,32,572800
2019-03-01,Cologne,COL014,Fragrance,Inez,18300,34,622200
2019-01-26,Sunscreen,SUN002,Skincare,Revlon,47300,41,1939300
2019-03-01,Foundation,FND005,Makeup,YOU,50000,35,1750000
2019-03-01,Cleanser,CLE003,Skincare,Maybelline,96400,11,1060400
2019-08-02,Moisturizer,MOI001,Skincare,Ultima,16100,41,660100
2019-11-12,Body Mist,BMS015,Fragrance,Ivan Gunawan,76200,14,1066800
2019-02-03,Body Mist,BMS015,Fragrance,Ivan Gunawan,13300,4,53200
2019-02-05,Eyeshadow Palette,ESP007,Makeup,Pink Flash,80300,3,240900
2019-02-02,Foundation,FND005,Makeup,YOU,64800,8,518400
2019-08-06,Perfume,PER013,Fragrance,OMG,33300,10,333000
2019-01-31,Cleanser,CLE003,Skincare,Maybelline,48200,46,2217200
2019-07-18,Hair Oil,HOI012,Haircare,Make Over,93600,38,3556800
2019-01-13,Eyeshadow Palette,ESP007,Makeup,Pink Flash,92800,28,2598400
2019-02-09,Foundation,FND005,Makeup,YOU,6900,34,234600
2019-08-27,Hair Oil,HOI012,Haircare,Make Over,73500,42,3087000
2019-08-05,Cleanser,CLE003,Skincare,Maybelline,18200,31,564200
2019-04-27,Conditioner,CON010,Haircare,Krayolan,4400,17,74800
2019-11-08,Mascara,MAS008,Makeup,Some By Me,29100,39,1134900
2019-05-12,Roll-On Perfume,ROP016,Fragrance,Salsa,81100,29,2351900
2019-06-23,Serum,SER004,Skincare,Loreal,28100,25,702500
2019-05-02,Serum,SER004,Skincare,Loreal,79200,15,1188000
2019-12-18,Roll-On Perfume,ROP016,Fragrance,Salsa,5100,14,71400
2019-08-27,Cleanser,CLE003,Skincare,Maybelline,10100,3,30300
2019-04-14,Hair Mask,HMK011,Haircare,Wardah,44700,24,1072800
2019-01-19,Roll-On Perfume,ROP016,Fragrance,Salsa,74600,30,2238000
2019-10-21,Conditioner,CON010,Haircare,Krayolan,59500,8,476000
2019-03-29,Conditioner,CON010,Haircare,Krayolan,14100,30,423000
2019-09-30,Eyeshadow Palette,ESP007,Makeup,Pink Flash,92500,41,3792500
2019-03-06,Conditioner,CON010,Haircare,Krayolan,24500,49,1200500
2019-11-10,Hair Mask,HMK011,Haircare,Wardah,63900,4,255600
2019-04-13,Conditioner,CON010,Haircare,Krayolan,70900,46,3261400
2019-08-07,Conditioner,CON010,Haircare,Krayolan,49600,44,2182400
2019-06-03,Sunscreen,SUN002,Skincare,Revlon,30800,23,708400
2019-03-11,Conditioner,CON010,Haircare,Krayolan,79900,27,2157300
2019-12-12,Shampoo,SHA009,Haircare,ERHA,32400,11,356400
2019-11-30,Hair Oil,HOI012,Haircare,Make Over,75200,13,977600
2019-02-03,Body Mist,BMS015,Fragrance,Ivan Gunawan,19600,21,411600
2019-05-18,Eyeshadow Palette,ESP007,Makeup,Pink Flash,46100,20,922000
2019-03-03,Perfume,PER013,Fragrance,OMG,95200,8,761600
2019-07-10,Shampoo,SHA009,Haircare,ERHA,76500,26,1989000
2019-01-05,Eyeshadow Palette,ESP007,Makeup,Pink Flash,95600,35,3346000
2019-07-31,Serum,SER004,Skincare,Loreal,79100,19,1502900
2019-10-29,Perfume,PER013,Fragrance,OMG,11100,2,22200
2019-07-07,Sunscreen,SUN002,Skincare,Revlon,73300,37,2712100
2019-05-12,Perfume,PER013,Fragrance,OMG,81200,37,3004400
2019-12-10,Roll-On Perfume,ROP016,Fragrance,Salsa,87300,37,3230100
2019-09-25,Perfume,PER013,Fragrance,OMG,85300,29,2473700
2019-03-20,Foundation,FND005,Makeup,YOU,59400,25,1485000
2019-03-15,Conditioner,CON010,Haircare,Krayolan,6300,4,25200
2019-11-11,Roll-On Perfume,ROP016,Fragrance,Salsa,4700,39,183300
2019-04-03,Roll-On Perfume,ROP016,Fragrance,Salsa,39800,41,1631800
2019-09-25,Moisturizer,MOI001,Skincare,Ultima,84200,30,2526000
2019-05-06,Eyeshadow Palette,ESP007,Makeup,Pink Flash,58300,11,641300
2019-08-06,Cleanser,CLE003,Skincare,Maybelline,21800,21,457800
2019-11-09,Body Mist,BMS015,Fragrance,Ivan Gunawan,99300,20,1986000
2019-07-16,Perfume,PER013,Fragrance,OMG,30300,31,939300
2019-06-20,Mascara,MAS008,Makeup,Some By Me,86200,38,3275600
2019-07-05,Perfume,PER013,Fragrance,OMG,77000,36,2772000
2019-09-16,Roll-On Perfume,ROP016,Fragrance,Salsa,55000,22,1210000
2019-02-24,Roll-On Perfume,ROP016,Fragrance,Salsa,1600,23,36800
2019-04-13,Roll-On Perfume,ROP016,Fragrance,Salsa,89500,48,4296000
2019-06-28,Foundation,FND005,Makeup,YOU,80900,49,3964100
2019-10-14,Foundation,FND005,Makeup,YOU,51000,46,2346000
2019-07-03,Body Mist,BMS015,Fragrance,Ivan Gunawan,43900,1,43900
2019-04-26,Shampoo,SHA009,Haircare,ERHA,35400,3,106200
2019-02-17,Foundation,FND005,Makeup,YOU,67200,6,403200
2019-01-03,Perfume,PER013,Fragrance,OMG,91000,6,546000
2019-05-24,Cologne,COL014,Fragrance,Inez,41700,49,2043300
2019-05-13,Mascara,MAS008,Makeup,Some By Me,10300,17,175100
2019-01-25,Roll-On Perfume,ROP016,Fragrance,Salsa,90900,37,3363300
2019-03-01,Moisturizer,MOI001,Skincare,Ultima,9300,6,55800
2019-10-22,Foundation,FND005,Makeup,YOU,63700,20,1274000
2019-09-24,Hair Mask,HMK011,Haircare,Wardah,73100,50,3655000
2019-12-03,Hair Oil,HOI012,Haircare,Make Over,52800,12,633600
2019-08-31,Serum,SER004,Skincare,Loreal,22600,10,226000
2019-07-17,Serum,SER004,Skincare,Loreal,25100,20,502000
2019-06-12,Hair Oil,HOI012,Haircare,Make Over,22400,10,224000
2019-10-18,Cleanser,CLE003,Skincare,Maybelline,64800,32,2073600
2019-12-14,Perfume,PER013,Fragrance,OMG,16900,49,828100
2019-07-11,Moisturizer,MOI001,Skincare,Ultima,65000,50,3250000
2019-12-26,Sunscreen,SUN002,Skincare,Revlon,82500,16,1320000
2019-08-19,Sunscreen,SUN002,Skincare,Revlon,71800,45,3231000
2019-07-31,Hair Oil,HOI012,Haircare,Make Over,62200,44,2736800
2019-07-12,Shampoo,SHA009,Haircare,ERHA,42600,3,127800
2019-09-20,Cleanser,CLE003,Skincare,Maybelline,45000,49,2205000
2019-10-13,Roll-On Perfume,ROP016,Fragrance,Salsa,42100,27,1136700
2019-09-20,Perfume,PER013,Fragrance,OMG,30200,14,422800
2019-04-06,Moisturizer,MOI001,Skincare,Ultima,18200,44,800800
2019-12-14,Shampoo,SHA009,Haircare,ERHA,33800,31,1047800
2019-03-12,Perfume,PER013,Fragrance,OMG,51100,27,1379700
2019-02-28,Shampoo,SHA009,Haircare,ERHA,31500,1,31500
2019-05-27,Lipstick,LIP006,Makeup,BNB,96400,40,3856000
2019-04-06,Moisturizer,MOI001,Skincare,Ultima,57100,38,2169800
2019-04-14,Hair Oil,HOI012,Haircare,Make Over,11500,20,230000
2019-06-06,Mascara,MAS008,Makeup,Some By Me,19100,50,955000
2019-09-21,Foundation,FND005,Makeup,YOU,73000,29,2117000
2019-02-04,Lipstick,LIP006,Makeup,BNB,99200,30,2976000
2019-03-03,Body Mist,BMS015,Fragrance,Ivan Gunawan,16100,47,756700
2019-09-19,Perfume,PER013,Fragrance,OMG,67200,21,1411200
2019-04-23,Moisturizer,MOI001,Skincare,Ultima,52100,7,364700
2019-10-15,Sunscreen,SUN002,Skincare,Revlon,66600,3,199800
2019-06-18,Conditioner,CON010,Haircare,Krayolan,46700,8,373600
2019-09-24,Hair Mask,HMK011,Haircare,Wardah,26400,3,79200
2019-02-25,Sunscreen,SUN002,Skincare,Revlon,10600,5,53000
2019-04-14,Roll-On Perfume,ROP016,Fragrance,Salsa,75200,47,3534400
2019-12-07,Cologne,COL014,Fragrance,Inez,27900,49,1367100
2019-04-10,Serum,SER004,Skincare,Loreal,54400,50,2720000
2019-05-09,Shampoo,SHA009,Haircare,ERHA,96800,14,1355200
2019-12-26,Mascara,MAS008,Makeup,Some By Me,79600,30,2388000
2019-08-11,Shampoo,SHA009,Haircare,ERHA,14400,17,244800
2019-11-07,Hair Mask,HMK011,Haircare,Wardah,37700,35,1319500
2019-05-08,Sunscreen,SUN002,Skincare,Revlon,89400,11,983400
2019-05-01,Roll-On Perfume,ROP016,Fragrance,Salsa,11600,35,406000
2019-02-03,Cologne,COL014,Fragrance,Inez,29400,20,588000
2019-09-28,Conditioner,CON010,Haircare,Krayolan,49700,18,894600
2019-08-15,Cleanser,CLE003,Skincare,Maybelline,88100,31,2731100
2019-09-21,Sunscreen,SUN002,Skincare,Revlon,64700,9,582300
2019-05-24,Eyeshadow Palette,ESP007,Makeup,Pink Flash,94000,17,1598000
2019-07-07,Sunscreen,SUN002,Skincare,Revlon,49300,17,838100
2019-07-15,Lipstick,LIP006,Makeup,BNB,78500,47,3689500
2019-09-28,Sunscreen,SUN002,Skincare,Revlon,43600,2,87200
2019-05-26,Moisturizer,MOI001,Skincare,Ultima,91600,13,1190800
2019-09-11,Sunscreen,SUN002,Skincare,Revlon,94100,24,2258400
2019-07-07,Cleanser,CLE003,Skincare,Maybelline,8700,34,295800
2019-07-23,Hair Oil,HOI012,Haircare,Make Over,96300,33,3177900
2019-09-02,Eyeshadow Palette,ESP007,Makeup,Pink Flash,50300,41,2062300
2019-12-12,Serum,SER004,Skincare,Loreal,28900,37,1069300
2019-07-21,Mascara,MAS008,Makeup,Some By Me,62200,11,684200
2019-12-07,Eyeshadow Palette,ESP007,Makeup,Pink Flash,41800,5,209000
2019-07-11,Sunscreen,SUN002,Skincare,Revlon,76400,2,152800
2019-04-09,Eyeshadow Palette,ESP007,Makeup,Pink Flash,94700,23,2178100
2019-02-14,Cologne,COL014,Fragrance,Inez,69300,48,3326400
2019-05-31,Hair Mask,HMK011,Haircare,Wardah,37600,40,1504000
2019-11-29,Conditioner,CON010,Haircare,Krayolan,43900,42,1843800
2019-11-18,Eyeshadow Palette,ESP007,Makeup,Pink Flash,1300,2,2600
2019-05-16,Hair Mask,HMK011,Haircare,Wardah,63800,21,1339800
2019-04-21,Conditioner,CON010,Haircare,Krayolan,52400,29,1519600
2019-04-14,Eyeshadow Palette,ESP007,Makeup,Pink Flash,70800,26,1840800
2019-09-13,Roll-On Perfume,ROP016,Fragrance,Salsa,95700,4,382800
2019-10-31,Body Mist,BMS015,Fragrance,Ivan Gunawan,53500,21,1123500
2019-09-22,Lipstick,LIP006,Makeup,BNB,31900,9,287100
2019-11-03,Shampoo,SHA009,Haircare,ERHA,25300,11,278300
2019-12-26,Foundation,FND005,Makeup,YOU,41100,5,205500
2019-07-06,Sunscreen,SUN002,Skincare,Revlon,55000,48,2640000
2019-04-07,Mascara,MAS008,Makeup,Some By Me,62100,36,2235600
2019-02-24,Foundation,FND005,Makeup,YOU,62700,37,2319900
2019-11-22,Serum,SER004,Skincare,Loreal,13000,29,377000
2019-01-15,Serum,SER004,Skincare,Loreal,73000,45,3285000
2019-03-09,Serum,SER004,Skincare,Loreal,19800,39,772200
2019-10-04,Shampoo,SHA009,Haircare,ERHA,73200,16,1171200
2019-01-18,Cleanser,CLE003,Skincare,Maybelline,21000,46,966000
2019-09-14,Body Mist,BMS015,Fragrance,Ivan Gunawan,74700,14,1045800
2019-08-30,Conditioner,CON010,Haircare,Krayolan,17200,11,189200
2019-06-16,Conditioner,CON010,Haircare,Krayolan,50600,28,1416800
2019-08-15,Conditioner,CON010,Haircare,Krayolan,73300,5,366500
2019-01-26,Lipstick,LIP006,Makeup,BNB,5100,32,163200
2019-08-11,Sunscreen,SUN002,Skincare,Revlon,98000,16,1568000
2019-08-24,Hair Mask,HMK011,Haircare,Wardah,78400,42,3292800
2019-10-24,Shampoo,SHA009,Haircare,ERHA,28300,20,566000
2019-04-11,Cleanser,CLE003,Skincare,Maybelline,66200,49,3243800
2019-02-04,Lipstick,LIP006,Makeup,BNB,25300,38,961400
2019-04-21,Shampoo,SHA009,Haircare,ERHA,86000,50,4300000
2019-01-30,Lipstick,LIP006,Makeup,BNB,53800,29,1560200
2019-06-12,Perfume,PER013,Fragrance,OMG,46600,2,93200
2019-12-06,Body Mist,BMS015,Fragrance,Ivan Gunawan,22300,42,936600
2019-10-09,Cologne,COL014,Fragrance,Inez,3200,4,12800
2019-10-06,Foundation,FND005,Makeup,YOU,59200,36,2131200
2019-09-21,Moisturizer,MOI001,Skincare,Ultima,39400,16,630400
2019-11-11,Mascara,MAS008,Makeup,Some By Me,8800,49,431200
2019-01-19,Hair Oil,HOI012,Haircare,Make Over,21800,8,174400
2019-08-26,Moisturizer,MOI001,Skincare,Ultima,44500,50,2225000
2019-10-20,Sunscreen,SUN002,Skincare,Revlon,35100,25,877500
2019-05-14,Serum,SER004,Skincare,Loreal,16100,31,499100
2019-04-18,Cologne,COL014,Fragrance,Inez,52000,33,1716000
2019-04-27,Serum,SER004,Skincare,Loreal,19500,20,390000
2019-10-17,Hair Mask,HMK011,Haircare,Wardah,46200,34,1570800
2019-05-20,Mascara,MAS008,Makeup,Some By Me,7500,9,67500
2019-04-26,Foundation,FND005,Makeup,YOU,48700,25,1217500
2019-03-21,Serum,SER004,Skincare,Loreal,75500,5,377500
2019-08-17,Eyeshadow Palette,ESP007,Makeup,Pink Flash,65200,26,1695200
2019-11-04,Serum,SER004,Skincare,Loreal,4400,48,211200
2019-01-04,Moisturizer,MOI001,Skincare,Ultima,36800,2,73600
2019-10-30,Foundation,FND005,Makeup,YOU,33000,11,363000
2019-10-29,Hair Mask,HMK011,Haircare,Wardah,31000,26,806000
2019-01-04,Serum,SER004,Skincare,Loreal,94800,40,3792000
2019-03-19,Cleanser,CLE003,Skincare,Maybelline,81600,35,2856000
2019-12-22,Body Mist,BMS015,Fragrance,Ivan Gunawan,47500,43,2042500
2019-10-18,Foundation,FND005,Makeup,YOU,41800,25,1045000
2019-01-28,Eyeshadow Palette,ESP007,Makeup,Pink Flash,91700,29,2659300
2019-08-07,Shampoo,SHA009,Haircare,ERHA,56700,48,2721600
2019-06-15,Serum,SER004,Skincare,Loreal,82800,36,2980800
2019-07-22,Cleanser,CLE003,Skincare,Maybelline,70200,9,631800
2019-02-13,Hair Mask,HMK011,Haircare,Wardah,51800,45,2331000
2019-08-11,Cleanser,CLE003,Skincare,Maybelline,22900,25,572500
2019-10-13,Cleanser,CLE003,Skincare,Maybelline,72600,49,3557400
2019-05-11,Hair Mask,HMK011,Haircare,Wardah,45000,33,1485000
2019-07-07,Eyeshadow Palette,ESP007,Makeup,Pink Flash,80600,21,1692600
2019-01-06,Cleanser,CLE003,Skincare,Maybelline,21100,17,358700
2019-10-16,Shampoo,SHA009,Haircare,ERHA,51900,9,467100
2019-09-18,Foundation,FND005,Makeup,YOU,74300,27,2006100
2019-02-07,Roll-On Perfume,ROP016,Fragrance,Salsa,12100,37,447700
2019-08-10,Perfume,PER013,Fragrance,OMG,83800,46,3854800
2019-08-06,Hair Mask,HMK011,Haircare,Wardah,63800,46,2934800
2019-10-19,Eyeshadow Palette,ESP007,Makeup,Pink Flash,3200,18,57600
2019-11-01,Eyeshadow Palette,ESP007,Makeup,Pink Flash,64000,13,832000
2019-10-27,Cologne,COL014,Fragrance,Inez,10100,49,494900
2019-12-10,Cologne,COL014,Fragrance,Inez,80800,15,1212000
2019-04-10,Perfume,PER013,Fragrance,OMG,41200,10,412000
2019-11-08,Sunscreen,SUN002,Skincare,Revlon,98100,29,2844900
2019-11-09,Hair Oil,HOI012,Haircare,Make Over,12000,31,372000
2019-11-15,Mascara,MAS008,Makeup,Some By Me,1100,49,53900
2019-04-24,Mascara,MAS008,Makeup,Some By Me,10400,36,374400
2019-11-30,Perfume,PER013,Fragrance,OMG,64700,23,1488100
2019-05-03,Perfume,PER013,Fragrance,OMG,79200,47,3722400
2019-10-15,Hair Oil,HOI012,Haircare,Make Over,91800,27,2478600
2019-08-25,Foundation,FND005,Makeup,YOU,70300,44,3093200
2019-03-08,Foundation,FND005,Makeup,YOU,34300,17,583100
2019-11-29,Lipstick,LIP006,Makeup,BNB,5000,44,220000
2019-10-12,Roll-On Perfume,ROP016,Fragrance,Salsa,8600,49,421400
2019-07-28,Conditioner,CON010,Haircare,Krayolan,95800,7,670600
2019-09-23,Hair Mask,HMK011,Haircare,Wardah,78500,45,3532500
2019-08-23,Hair Mask,HMK011,Haircare,Wardah,6600,3,19800
2019-12-12,Roll-On Perfume,ROP016,Fragrance,Salsa,37700,14,527800
2019-01-06,Cologne,COL014,Fragrance,Inez,21900,21,459900
2019-11-27,Cleanser,CLE003,Skincare,Maybelline,72400,1,72400
2019-08-04,Moisturizer,MOI001,Skincare,Ultima,85300,2,170600
2019-10-15,Cologne,COL014,Fragrance,Inez,20100,5,100500
2019-08-04,Serum,SER004,Skincare,Loreal,14300,14,200200
2019-02-19,Lipstick,LIP006,Makeup,BNB,51200,2,102400
2019-11-23,Lipstick,LIP006,Makeup,BNB,19200,18,345600
2019-06-23,Sunscreen,SUN002,Skincare,Revlon,63900,13,830700
2019-03-22,Foundation,FND005,Makeup,YOU,81300,20,1626000
2019-03-09,Foundation,FND005,Makeup,YOU,26100,10,261000
2019-10-02,Sunscreen,SUN002,Skincare,Revlon,93400,4,373600
2019-12-03,Hair Oil,HOI012,Haircare,Make Over,62500,20,1250000
2019-04-05,Foundation,FND005,Makeup,YOU,72100,12,865200
2019-01-03,Cleanser,CLE003,Skincare,Maybelline,97000,40,3880000
2019-03-13,Roll-On Perfume,ROP016,Fragrance,Salsa,5600,33,184800
2019-04-12,Perfume,PER013,Fragrance,OMG,61700,32,1974400
2019-11-05,Conditioner,CON010,Haircare,Krayolan,55100,25,1377500
2019-10-21,Conditioner,CON010,Haircare,Krayolan,55600,33,1834800
2019-03-12,Roll-On Perfume,ROP016,Fragrance,Salsa,57300,1,57300
2019-01-12,Conditioner,CON010,Haircare,Krayolan,24900,44,1095600
2019-10-27,Foundation,FND005,Makeup,YOU,81500,39,3178500
2019-11-10,Moisturizer,MOI001,Skincare,Ultima,73000,44,3212000
2019-09-30,Sunscreen,SUN002,Skincare,Revlon,58000,33,1914000
2019-04-23,Perfume,PER013,Fragrance,OMG,44300,6,265800
2019-03-21,Sunscreen,SUN002,Skincare,Revlon,36600,5,183000
2019-08-02,Perfume,PER013,Fragrance,OMG,18300,37,677100
2019-05-09,Perfume,PER013,Fragrance,OMG,48600,30,1458000
2019-08-26,Perfume,PER013,Fragrance,OMG,40600,3,121800
2019-08-06,Cologne,COL014,Fragrance,Inez,40400,37,1494800
2019-07-10,Perfume,PER013,Fragrance,OMG,76500,36,2754000
2019-03-23,Foundation,FND005,Makeup,YOU,4300,35,150500
2019-06-13,Roll-On Perfume,ROP016,Fragrance,Salsa,9900,41,405900
2019-08-30,Eyeshadow Palette,ESP007,Makeup,Pink Flash,16100,39,627900
2019-03-03,Conditioner,CON010,Haircare,Krayolan,24300,10,243000
2019-05-18,Hair Mask,HMK011,Haircare,Wardah,57600,10,576000
2019-08-15,Conditioner,CON010,Haircare,Krayolan,10800,41,442800
2019-01-16,Perfume,PER013,Fragrance,OMG,93500,3,280500
2019-04-05,Cleanser,CLE003,Skincare,Maybelline,37500,43,1612500
2019-10-24,Hair Mask,HMK011,Haircare,Wardah,82600,32,2643200
2019-08-02,Cleanser,CLE003,Skincare,Maybelline,8500,7,59500
2019-10-11,Roll-On Perfume,ROP016,Fragrance,Salsa,93700,10,937000
2019-04-23,Cleanser,CLE003,Skincare,Maybelline,36500,36,1314000
2019-12-10,Lipstick,LIP006,Makeup,BNB,31300,32,1001600
2019-09-16,Body Mist,BMS015,Fragrance,Ivan Gunawan,2400,9,21600
2019-10-07,Cologne,COL014,Fragrance,Inez,94500,46,4347000
2019-04-28,Sunscreen,SUN002,Skincare,Revlon,72600,38,2758800
2019-09-27,Hair Mask,HMK011,Haircare,Wardah,53500,21,1123500
2019-12-14,Serum,SER004,Skincare,Loreal,80000,13,1040000
2019-09-06,Hair Oil,HOI012,Haircare,Make Over,76000,2,152000
2019-03-03,Cleanser,CLE003,Skincare,Maybelline,98300,24,2359200
2019-02-20,Hair Oil,HOI012,Haircare,Make Over,6200,10,62000
2019-11-19,Perfume,PER013,Fragrance,OMG,49300,44,2169200
2019-04-12,Hair Mask,HMK011,Haircare,Wardah,38000,49,1862000
2019-03-12,Roll-On Perfume,ROP016,Fragrance,Salsa,31200,24,748800
2019-03-27,Perfume,PER013,Fragrance,OMG,12600,38,478800
2019-04-29,Eyeshadow Palette,ESP007,Makeup,Pink Flash,48200,50,2410000
